FLIGHTS.flno  EMPLOYEES.eid  
8627	7778	
566	3926	
1291	3892	
566	11433	
566	4063	
1291	10459	
1291	10716	
8627	11043	
11464	5613	
3181	6057	
7012	3521	
3181	1759	
8627	3323	
11464	10691	
7012	10748	
6441	2902	
5192	6438	
11464	9056	
6156	4201	
8814	3315	
6441	5545	
7412	8336	
7412	2623	
7412	8162	
7412	8998	
7412	7547	
6441	4937	
4614	4025	
4614	2954	
4614	10423	
8144	6506	
5933	6342	
8144	2971	
6156	2990	
10690	2340	
422	7100	
10487	1953	
787	1953	
422	11566	
5013	4583	
9842	2828	
9134	10841	
7128	2506	
9134	10793	
9842	5822	
6808	1627	
6808	3032	
6808	11136	
1435	4087	
9842	7472	
1138	8224	
10168	1224	
730	7172	
4735	11582	
9948	3319	
4735	4011	
9978	6147	
4735	9859	
4735	3048	
9948	8015	
6939	9199	
6939	10949	
4735	4296	
6939	4835	
1062	6376	
1452	6639	
8798	1972	
5200	11760	
8798	6155	
5486	8639	
11014	5347	
5200	10102	
1062	5682	
2362	11608	
2362	6320	
4294	659	
4294	2042	
9978	8747	
4294	5752	
9978	9403	
2362	10484	
4294	9287	
9978	6324	
9429	3624	
10838	7461	
2072	2141	
11883	11196	
6049	9756	
11883	11710	
2072	876	
2072	7312	
7011	9862	
11962	6622	
892	9198	
8813	6075	
8813	10441	
892	8558	
7362	11313	
8813	6557	
892	3873	
7362	4928	
2072	2638	
892	7414	
892	295	
11962	3742	
7228	1306	
8648	203	
3050	1745	
3412	3565	
3412	6905	
6416	8899	
6416	134	
2010	1937	
6416	9546	
8116	2981	
11916	6763	
8928	922	
8648	6960	
6015	11107	
8928	2991	
7937	2709	
10533	8098	
1458	11501	
5221	9612	
959	2132	
5306	9645	
5221	5721	
5221	11349	
959	2748	
4703	7596	
5221	1324	
5306	1467	
4703	962	
10533	10448	
5306	6171	
6054	167	
1406	10473	
8681	8356	
10171	1656	
1406	4701	
935	3450	
519	4696	
5411	11431	
6350	6678	
5411	7768	
519	2597	
5411	11877	
10345	8121	
10345	8776	
9007	2356	
8709	6061	
4056	11632	
4056	4144	
4056	5144	
4988	3336	
6438	5523	
9233	8139	
7458	5045	
2927	1078	
2927	11978	
2348	9797	
2927	11279	
2927	7286	
6337	4151	
1624	1254	
7155	38	
7155	10869	
11862	13	
5110	381	
6337	7180	
1624	6465	
6399	4368	
2013	10592	
5196	8564	
6399	9115	
6399	2661	
2527	2127	
10296	5757	
8678	8253	
2013	7230	
6399	3127	
6399	5066	
6399	11991	
6399	2307	
1187	4775	
5203	7851	
1187	1363	
9823	7958	
5736	8871	
8492	4117	
5135	4377	
8492	3193	
5736	2022	
8133	2946	
2778	6201	
2778	4502	
2294	5092	
7638	11998	
1587	3348	
8612	2020	
1587	10313	
7638	8174	
2778	6747	
6022	1378	
10722	785	
10722	4737	
180	2020	
8815	7167	
8815	4350	
7871	11610	
5314	9457	
7118	8599	
9318	1077	
3426	2021	
3426	6292	
6417	6230	
6022	574	
9990	11539	
4359	8579	
7871	11927	
1634	1040	
2784	9534	
1634	519	
1149	1991	
469	3400	
469	737	
11882	266	
3426	11483	
2784	4253	
684	4933	
8839	2684	
8839	6183	
11312	5119	
8706	3596	
1373	4738	
1373	6820	
8839	3288	
2375	1998	
8888	2744	
1373	533	
106	6274	
1012	10470	
5545	8151	
5545	4670	
1012	4691	
5771	1598	
4776	4653	
9513	2355	
1013	10729	
11477	11750	
10009	1390	
3112	5093	
5745	7761	
3112	3847	
3112	11336	
6783	7011	
3112	2648	
56	3093	
9035	7508	
8609	6409	
3112	6745	
384	2036	
9053	11531	
1139	10781	
9124	8175	
8865	7730	
10468	9241	
10468	1583	
8865	2418	
3465	1353	
8865	3164	
8865	5202	
8865	8382	
3465	949	
8865	965	
1954	5045	
8865	170	
1954	2124	
7122	3832	
716	1847	
7122	7046	
7122	9551	
7122	1560	
9148	4134	
2930	3138	
9148	3119	
9148	4055	
7031	7982	
11158	2383	
1147	8321	
5953	6004	
9321	608	
9321	4807	
9321	4389	
9321	11967	
9321	498	
9321	6012	
11632	9936	
5012	5253	
7918	10107	
2032	9206	
2032	10933	
7918	10427	
5906	4541	
5390	5428	
10845	1918	
6431	3033	
6431	7804	
6431	2524	
4083	3259	
5327	2	
6431	10725	
6431	44	
6431	7109	
9577	7894	
3013	4406	
9577	3377	
9443	6760	
9577	3076	
8832	10411	
3013	45	
11273	7283	
6904	7295	
4286	9036	
8719	21	
8719	3337	
8851	654	
11834	3896	
4286	2389	
4286	2906	
8719	11920	
4286	1184	
8719	781	
8089	6355	
11834	6100	
10979	756	
8719	10012	
7366	5830	
7366	11447	
9937	4552	
1958	9757	
9946	9334	
9937	6625	
9946	11956	
9937	1532	
11371	10373	
11371	11004	
11848	9027	
9937	7031	
5870	9566	
512	5388	
7673	6673	
5870	1904	
6899	5663	
6899	5134	
512	4303	
5968	10192	
5724	466	
5724	385	
501	6437	
11131	9977	
7673	5905	
11131	3535	
10903	1037	
10463	1268	
9845	9505	
10903	10842	
10463	5487	
10463	2800	
3685	9807	
8886	2717	
9845	4801	
9845	10141	
10463	3698	
9845	9573	
3685	10941	
10463	7671	
3685	6601	
8502	9627	
8502	46	
2842	9520	
10959	11869	
1710	3843	
8502	3359	
4938	8542	
493	7814	
4938	2490	
7322	7531	
7129	4517	
11362	257	
7322	9600	
11362	10879	
7322	10622	
11362	8655	
6876	10300	
7322	10164	
7322	6241	
11163	2256	
11163	6144	
11163	3058	
11163	289	
8763	3335	
4649	6731	
10368	11352	
7529	8975	
3385	2917	
3385	5786	
4649	649	
7529	7314	
7529	8929	
8763	6777	
725	2873	
725	4939	
4317	2507	
725	8641	
6690	8992	
6690	4874	
4317	9756	
4582	8088	
4582	3974	
6434	3995	
6690	11637	
4582	9809	
247	7945	
3531	5727	
3531	1386	
361	8126	
10573	10143	
247	1442	
8517	6705	
6268	11308	
6572	1468	
6572	11561	
11900	8411	
3878	1359	
11900	1508	
10015	8088	
10266	11956	
10015	3974	
3090	5415	
10015	9809	
10266	11130	
11937	8915	
537	4390	
537	7265	
10266	3646	
11937	10474	
8727	4320	
3511	4320	
9295	3029	
8090	9132	
7602	1631	
7602	9676	
9295	457	
1451	7047	
7570	3722	
1451	10905	
1451	5463	
6938	10373	
7570	11734	
3593	8102	
7186	5144	
3593	5664	
8047	9999	
3593	6860	
3593	2774	
310	8044	
4078	7074	
7429	6308	
310	8442	
7442	4442	
310	6389	
7429	5651	
310	4117	
10265	3440	
7442	8758	
7442	4294	
7429	7468	
1334	10134	
4078	5029	
310	11435	
310	4920	
5164	380	
310	6228	
3854	5777	
6166	558	
310	4425	
2259	4552	
2259	10723	
2798	7494	
3773	10303	
3368	2756	
429	2346	
3368	10014	
3621	11135	
3475	10300	
2613	10483	
11217	4133	
7484	8944	
5089	402	
1806	6252	
3716	9066	
11217	1566	
3716	10537	
625	2764	
6332	8921	
625	1662	
3917	702	
6332	10971	
4811	10959	
9317	7302	
9317	7304	
6332	1287	
4811	8470	
11569	3794	
10343	9926	
10343	7624	
6468	306	
5913	8777	
5662	10233	
4157	1062	
2536	11198	
8691	1324	
4983	411	
4983	815	
3030	385	
8074	13	
573	4104	
573	750	
10501	10235	
7478	11897	
10501	5817	
10501	9599	
737	4435	
9516	10258	
4289	9756	
4289	6492	
4289	6967	
4289	8843	
4289	11146	
8927	2333	
11267	6486	
831	11068	
8927	4503	
451	1176	
8986	8711	
8927	9381	
1561	570	
11657	1173	
11657	1883	
11657	2807	
9340	3218	
8986	597	
8986	5584	
7936	9783	
4140	11653	
10691	1341	
6259	3144	
10686	6528	
8962	10750	
7842	4390	
6121	10805	
4255	3227	
5743	5377	
4255	11880	
8556	1605	
8463	5576	
8556	1202	
4561	3010	
3051	4695	
8556	6425	
8463	2750	
5440	5180	
6756	9997	
7536	6960	
7536	9278	
7707	7644	
7536	10832	
4561	87	
10955	7869	
5440	9262	
2730	9837	
2480	7575	
2480	3370	
5440	1430	
5440	2343	
10912	5766	
5440	2178	
10955	5956	
9250	11009	
9250	3042	
3136	6146	
5466	10962	
2730	476	
4914	8953	
4914	4891	
9250	2947	
3136	3029	
5466	5520	
2628	7196	
6459	8256	
11117	6280	
4646	3348	
5869	9197	
9250	6237	
11117	3774	
10330	4418	
4646	10313	
2628	829	
10330	3288	
1931	10646	
4481	6489	
1931	5074	
4646	10487	
1931	292	
4481	5668	
5869	6751	
5869	7046	
4646	3819	
5869	2920	
1931	6524	
3548	3277	
2232	3313	
3548	1736	
3548	7023	
2636	9431	
10919	11580	
10511	2270	
6989	903	
3082	2813	
10511	924	
10511	3292	
2636	5614	
2636	6121	
10333	11803	
6989	11149	
6688	6219	
10333	10107	
9278	7765	
8649	8617	
11329	7241	
6688	6794	
10333	10427	
9278	43	
3526	3738	
10940	11508	
11300	11898	
11300	5545	
7818	3618	
4339	2164	
3355	7736	
3355	10744	
9196	100	
11009	11750	
11614	6112	
3355	7894	
11614	3459	
3329	2272	
3355	3377	
11614	10664	
3355	3076	
11614	2459	
8480	5628	
10898	9038	
11939	5877	
11939	1020	
3329	350	
8340	6960	
7448	6252	
813	4085	
7455	536	
3329	9387	
10898	2766	
2617	730	
8710	6768	
8710	8114	
7526	9997	
10447	2035	
10447	10599	
7526	3707	
6741	8540	
3797	2618	
3797	5014	
11880	5757	
1859	4920	
1859	6228	
5113	11531	
4178	6922	
4178	8978	
4410	5829	
1859	4425	
4410	7452	
4410	5929	
6130	7218	
11042	9123	
9604	7885	
7054	3638	
9604	2933	
6130	7322	
9684	9259	
3061	7959	
1607	2383	
3061	2460	
5700	1062	
3408	3686	
10027	1292	
6560	7754	
3988	2285	
8680	5561	
10027	7236	
3408	5996	
6560	7222	
6560	5872	
6560	7180	
7497	5260	
6351	2618	
11416	3329	
11109	8328	
6351	8579	
11109	3229	
11109	7951	
6560	4437	
6351	7570	
11109	7489	
11109	5926	
2028	244	
2028	11819	
2028	8479	
11109	4898	
2754	4653	
11109	9020	
8659	10269	
2028	9573	
4269	7040	
2028	1046	
605	7385	
631	10109	
2028	2003	
11257	8353	
631	2451	
3791	9292	
631	9841	
2028	11448	
631	5347	
2028	8991	
3791	5989	
605	2143	
2028	1606	
3791	10747	
631	7054	
11424	7633	
631	7215	
11424	10828	
11424	8845	
7963	3796	
4079	8353	
2006	7744	
11424	2602	
11424	2385	
11424	3604	
1705	8401	
9071	9894	
1705	4740	
7567	5883	
1705	3803	
6638	1829	
7567	3724	
7567	3259	
7567	11647	
9083	5216	
7742	2479	
5664	3349	
2921	2480	
5476	5198	
5476	8382	
6778	536	
7742	9415	
7742	6243	
7742	10	
9994	1825	
2921	3082	
7522	4356	
4805	2336	
6325	6988	
7522	9823	
2180	9004	
885	1597	
2180	2010	
2180	9325	
794	9631	
794	7713	
10264	11683	
885	1855	
2180	290	
1404	1705	
3231	7178	
3231	7355	
1404	634	
6145	5729	
456	8300	
11809	183	
10313	11414	
11809	9330	
9858	7954	
5141	7314	
5141	11606	
3179	5520	
8059	3064	
11404	283	
8059	7677	
3970	2168	
3970	5232	
8945	2848	
7284	7064	
5682	10978	
10387	7385	
7284	4385	
5682	951	
7714	9024	
3262	6565	
4694	8644	
10387	2143	
7714	6136	
7714	2649	
883	6080	
11925	7321	
883	991	
1387	11502	
11975	9388	
10725	10410	
11925	6198	
1387	11186	
883	9830	
883	8344	
883	9442	
10464	3547	
5097	9464	
5257	11790	
1894	2525	
9256	8925	
1894	11671	
7500	10774	
6257	3589	
11588	1806	
2500	2733	
4122	11953	
11588	11635	
9256	2023	
7789	4524	
8859	2094	
11165	9557	
1976	10793	
11425	183	
10809	3295	
11425	9330	
10675	8877	
2598	8459	
4876	1780	
3714	1390	
4876	1758	
4876	8333	
4876	6225	
4876	6524	
4876	4653	
6028	3251	
4876	10547	
5889	11153	
3430	3103	
2320	613	
2320	8000	
3430	2124	
1225	8151	
3365	6270	
11010	5232	
332	6201	
332	6846	
332	4502	
1457	9297	
7717	10777	
332	1736	
1457	2887	
1457	6413	
7717	10898	
332	7023	
8555	6394	
1457	5934	
1457	6039	
332	6747	
2882	608	
2748	1979	
2882	4807	
7912	7980	
11724	909	
2748	7423	
2882	498	
11015	2770	
11724	8533	
9594	391	
11015	10599	
11766	4251	
6052	11514	
6815	903	
1884	4629	
1884	3593	
1884	10769	
6815	11149	
1884	11294	
11766	10578	
11766	11306	
6822	800	
8617	5270	
8175	9409	
8175	10645	
8175	5713	
8617	4682	
11867	6359	
6822	9358	
8617	6690	
6822	10927	
7765	1283	
3163	10628	
2578	187	
11531	10301	
2578	5118	
2578	4005	
11531	5393	
11531	9755	
2578	1607	
2578	3161	
2578	1333	
6186	9746	
353	11761	
2578	6019	
6186	9205	
353	4308	
7697	2686	
7697	9917	
7697	502	
9779	1144	
7697	10716	
7697	9511	
7697	1323	
9779	1916	
9779	11265	
9450	8096	
9779	5222	
9779	11942	
9779	4521	
9779	8413	
