CERTIFIED.eid  CERTIFIED.aid  
11998	11952	
11998	11233	
11997	11466	
11997	2374	
11996	7276	
11996	363	
11995	5477	
11995	2611	
11993	11084	
11992	6104	
11991	9016	
11991	836	
11990	8839	
11990	5894	
11990	2143	
11990	1914	
11989	5089	
11989	4847	
11988	10714	
11984	11095	
11980	8964	
11980	8380	
11979	3548	
11978	10528	
11977	4075	
11977	1030	
11974	11384	
11974	5198	
11974	3108	
11971	1614	
11970	3779	
11970	506	
11969	4642	
11968	6142	
11967	10980	
11966	9530	
11966	7768	
11963	4031	
11961	11293	
11961	9567	
11960	2695	
11959	5620	
11956	8362	
11956	4546	
11956	2389	
11956	204	
11955	9640	
11955	1375	
11954	10011	
11953	7741	
11953	584	
11952	3860	
11951	10665	
11946	6043	
11945	7467	
11944	9157	
11944	1501	
11942	1615	
11942	1331	
11938	954	
11938	735	
11936	4278	
11934	9984	
11934	6907	
11933	11522	
11933	11166	
11927	10477	
11927	10167	
11925	2175	
11924	7034	
11921	3185	
11921	2268	
11920	1321	
11919	11237	
11918	3009	
11917	3642	
11912	308	
11911	580	
11908	9860	
11907	11609	
11907	7594	
11907	2325	
11906	3769	
11905	8231	
11905	1630	
11904	3344	
11903	10322	
11903	3321	
11902	619	
11900	4638	
11898	3380	
11897	2293	
11896	7834	
11896	5921	
11893	10547	
11892	3779	
11891	10306	
11891	9659	
11889	5511	
11888	7376	
11887	6631	
11885	3191	
11883	2897	
11882	7972	
11880	11315	
11880	5717	
11880	1632	
11878	3838	
11878	3682	
11877	10264	
11877	9374	
11877	4549	
11874	2447	
11873	10297	
11873	6988	
11873	6760	
11872	8213	
11871	8465	
11869	4955	
11869	4753	
11869	3970	
11869	3151	
11868	5032	
11867	9979	
11866	6341	
11866	3728	
11865	11616	
11865	9272	
11865	6032	
11861	9075	
11860	5572	
11858	10184	
11857	5540	
11853	11832	
11853	9722	
11853	3367	
11852	9999	
11849	11106	
11846	6906	
11845	432	
11844	11271	
11843	5143	
11840	1652	
11839	10378	
11839	7915	
11839	3137	
11837	5728	
11836	5581	
11836	2483	
11835	3521	
11833	546	
11832	1841	
11830	8377	
11829	735	
11828	7980	
11827	6714	
11827	5749	
11826	8719	
11826	1006	
11825	11128	
11825	9807	
11825	9048	
11824	9202	
11824	1177	
11823	936	
11821	10365	
11821	4527	
11821	2990	
11821	1635	
11821	1161	
11819	10943	
11819	1546	
11819	1167	
11817	9802	
11816	8374	
11816	386	
11815	2761	
11814	8450	
11812	8726	
11812	6761	
11808	5324	
11807	11399	
11807	9149	
11807	8071	
11807	6641	
11807	2755	
11806	9536	
11806	6825	
11804	10896	
11803	9634	
11803	1864	
11803	1245	
11802	8264	
11802	8050	
11799	2830	
11799	1281	
11797	1850	
11796	4746	
11796	3659	
11795	9291	
11794	4815	
11792	9809	
11790	11831	
11790	7091	
11790	1435	
11789	9271	
11789	5469	
11787	10281	
11787	9267	
11787	6713	
11785	5780	
11784	11558	
11779	11058	
11777	9814	
11776	11701	
11775	2593	
11774	4258	
11774	3693	
